date,time,run_by,nruns,system,species,scenario,Item,Group,Mean,Stdev,Min,Q1,Median,Q3,Max
14/8/2023,12:54,AL,10000,Past,G,Bruc,Growth in,Overall,28811403.39,2973204.959,19314953.9,26720625.23,28743589.56,30902491.78,38468764.44
14/8/2023,12:54,AL,10000,Past,G,Bruc,Growth in,Neonatal Combined,0,0,0,0,0,0,0
14/8/2023,12:54,AL,10000,Past,G,Bruc,Growth in,Juvenile Combined,17375784.58,2112154.045,10637910.71,15890098.63,17326720.77,18860802.29,24244445.49
14/8/2023,12:54,AL,10000,Past,G,Bruc,Growth in,Adult Combined,11435618.81,861051.9658,8677043.19,10830522.25,11416868.79,12041689.49,14224318.95
14/8/2023,12:54,AL,10000,Past,G,Bruc,Growth in,Female Combined,15831864.14,1504351.293,11026615.54,14774018.63,15797555.99,16889903.17,20717907.61
14/8/2023,12:54,AL,10000,Past,G,Bruc,Growth in,Male Combined,12979539.26,1468853.668,8288338.367,11946582.96,12946033.57,14012588.61,17750856.83
14/8/2023,12:54,AL,10000,Past,G,Bruc,Growth out,Neonatal Female,9112860.857,1056077.093,5743893.777,8370022.499,9088310.564,9855366.475,12547186.65
14/8/2023,12:54,AL,10000,Past,G,Bruc,Growth out,Neonatal Male,8262923.724,1056076.953,4894016.935,7520059.691,8238410.208,9005435.82,11697258.84
14/8/2023,12:54,AL,10000,Past,G,Bruc,Growth out,Juvenile Female,6719003.28,448274.7625,5282721.759,6403996.136,6709245.429,7034536.692,8170720.966
14/8/2023,12:54,AL,10000,Past,G,Bruc,Growth out,Juvenile Male,4716615.532,412777.2043,3394321.431,4426525.481,4707623.361,5007152.794,6053597.984
14/8/2023,12:54,AL,10000,Past,G,Bruc,Growth out,Adult Female,0,0,0,0,0,0,0
14/8/2023,12:54,AL,10000,Past,G,Bruc,Growth out,Adult Male,0,0,0,0,0,0,0
14/8/2023,12:54,AL,10000,Past,G,Bruc,Growth out,Overall,28811403.39,2973204.959,19314953.9,26720625.23,28743589.56,30902491.78,38468764.44
14/8/2023,12:54,AL,10000,Past,G,Bruc,Growth out,Neonatal Combined,17375784.58,2112154.045,10637910.71,15890098.63,17326720.77,18860802.29,24244445.49
14/8/2023,12:54,AL,10000,Past,G,Bruc,Growth out,Juvenile Combined,11435618.81,861051.9658,8677043.19,10830522.25,11416868.79,12041689.49,14224318.95
14/8/2023,12:54,AL,10000,Past,G,Bruc,Growth out,Adult Combined,0,0,0,0,0,0,0
14/8/2023,12:54,AL,10000,Past,G,Bruc,Growth out,Female Combined,15831864.14,1504351.293,11026615.54,14774018.63,15797555.99,16889903.17,20717907.61
14/8/2023,12:54,AL,10000,Past,G,Bruc,Growth out,Male Combined,12979539.26,1468853.668,8288338.367,11946582.96,12946033.57,14012588.61,17750856.83
14/8/2023,12:54,AL,10000,Past,G,Bruc,Deaths,Neonatal Female,1921.932226,917.9289246,421.3111388,1220.799476,1751.437352,2468.152479,6098.788627
14/8/2023,12:54,AL,10000,Past,G,Bruc,Deaths,Neonatal Male,1742.659745,838.8691969,369.5727022,1102.473641,1583.063899,2241.522994,5610.061701
14/8/2023,12:54,AL,10000,Past,G,Bruc,Deaths,Juvenile Female,0,0,0,0,0,0,0
14/8/2023,12:54,AL,10000,Past,G,Bruc,Deaths,Juvenile Male,0,0,0,0,0,0,0
14/8/2023,12:54,AL,10000,Past,G,Bruc,Deaths,Adult Female,344.1104706,197.9461901,60.60849601,187.888387,306.1157007,464.6227285,1188.452304
14/8/2023,12:54,AL,10000,Past,G,Bruc,Deaths,Adult Male,0,0,0,0,0,0,0
14/8/2023,12:54,AL,10000,Past,G,Bruc,Deaths,Overall,4008.702442,1769.937856,910.3742205,2668.29507,3686.797885,5061.652898,11846.25165
14/8/2023,12:54,AL,10000,Past,G,Bruc,Deaths,Neonatal Combined,3664.591971,1756.64785,790.883841,2323.400404,3332.79779,4710.396358,11708.85033
14/8/2023,12:54,AL,10000,Past,G,Bruc,Deaths,Juvenile Combined,0,0,0,0,0,0,0
14/8/2023,12:54,AL,10000,Past,G,Bruc,Deaths,Adult Combined,344.1104706,197.9461901,60.60849601,187.888387,306.1157007,464.6227285,1188.452304
14/8/2023,12:54,AL,10000,Past,G,Bruc,Deaths,Female Combined,2266.042697,941.1021768,523.9243745,1557.062041,2103.046064,2835.419294,6236.189945
14/8/2023,12:54,AL,10000,Past,G,Bruc,Deaths,Male Combined,1742.659745,838.8691969,369.5727022,1102.473641,1583.063899,2241.522994,5610.061701
14/8/2023,12:54,AL,10000,Past,G,Bruc,Offtakes,Neonatal Female,0,0,0,0,0,0,0
14/8/2023,12:54,AL,10000,Past,G,Bruc,Offtakes,Neonatal Male,0,0,0,0,0,0,0
14/8/2023,12:54,AL,10000,Past,G,Bruc,Offtakes,Juvenile Female,436735.2132,29137.85956,343376.9143,416259.7488,436100.9529,457244.885,531096.8628
14/8/2023,12:54,AL,10000,Past,G,Bruc,Offtakes,Juvenile Male,1485733.893,130024.8194,1069211.251,1394355.527,1482901.359,1577253.13,1906883.365
14/8/2023,12:54,AL,10000,Past,G,Bruc,Offtakes,Adult Female,2168722.305,12859.22076,2127434.805,2159686.862,2168446.579,2177784.223,2210257.505
14/8/2023,12:54,AL,10000,Past,G,Bruc,Offtakes,Adult Male,3294667.433,53295.9235,3123544.876,3257231.402,3293549.014,3332203.23,3466910.907
14/8/2023,12:54,AL,10000,Past,G,Bruc,Offtakes,Overall,7385858.844,225317.7953,6663567.846,7227529.943,7381001.014,7544472.495,8115148.64
14/8/2023,12:54,AL,10000,Past,G,Bruc,Offtakes,Neonatal Combined,0,0,0,0,0,0,0
14/8/2023,12:54,AL,10000,Past,G,Bruc,Offtakes,Juvenile Combined,1922469.106,159162.6788,1412588.165,1810614.763,1919002.312,2034498.015,2437980.228
14/8/2023,12:54,AL,10000,Past,G,Bruc,Offtakes,Adult Combined,5463389.738,66155.1406,5250979.681,5416911.155,5461994.958,5509986.728,5677168.413
14/8/2023,12:54,AL,10000,Past,G,Bruc,Offtakes,Female Combined,2605457.518,41997.07279,2470811.719,2575940.552,2604545.659,2635029.879,2741354.368
14/8/2023,12:54,AL,10000,Past,G,Bruc,Offtakes,Male Combined,4780401.326,183320.7238,4192756.127,4651586.929,4776450.373,4909456.36,5373794.272
14/8/2023,12:54,AL,10000,Past,G,Bruc,Culls,Neonatal Female,0,0,0,0,0,0,0
14/8/2023,12:54,AL,10000,Past,G,Bruc,Culls,Neonatal Male,0,0,0,0,0,0,0
14/8/2023,12:54,AL,10000,Past,G,Bruc,Culls,Juvenile Female,0,0,0,0,0,0,0
14/8/2023,12:54,AL,10000,Past,G,Bruc,Culls,Juvenile Male,0,0,0,0,0,0,0
14/8/2023,12:54,AL,10000,Past,G,Bruc,Culls,Adult Female,1853608.808,10990.78698,1818320.346,1845886.206,1853373.144,1861354.037,1889108.979
14/8/2023,12:54,AL,10000,Past,G,Bruc,Culls,Adult Male,1307407.711,21149.17599,1239501.935,1292552.144,1306963.894,1322302.869,1375758.297
14/8/2023,12:54,AL,10000,Past,G,Bruc,Culls,Overall,3161016.519,32139.96041,3057822.281,3138434.919,3160335.142,3183658.711,3264867.275
14/8/2023,12:54,AL,10000,Past,G,Bruc,Culls,Neonatal Combined,0,0,0,0,0,0,0
14/8/2023,12:54,AL,10000,Past,G,Bruc,Culls,Juvenile Combined,0,0,0,0,0,0,0
14/8/2023,12:54,AL,10000,Past,G,Bruc,Culls,Adult Combined,3161016.519,32139.96041,3057822.281,3138434.919,3160335.142,3183658.711,3264867.275
14/8/2023,12:54,AL,10000,Past,G,Bruc,Culls,Female Combined,1853608.808,10990.78698,1818320.346,1845886.206,1853373.144,1861354.037,1889108.979
14/8/2023,12:54,AL,10000,Past,G,Bruc,Culls,Male Combined,1307407.711,21149.17599,1239501.935,1292552.144,1306963.894,1322302.869,1375758.297
14/8/2023,12:54,AL,10000,Past,G,Bruc,Sum,Neonatal Female,21084015.07,3035444.781,11459109.62,18946215.86,21008174.23,23215338.99,31011095.59
14/8/2023,12:54,AL,10000,Past,G,Bruc,Sum,Neonatal Male,20233898.66,3035444.829,10608966.99,18096096.24,20158056.91,22365203.45,30160975.13
14/8/2023,12:54,AL,10000,Past,G,Bruc,Sum,Juvenile Female,16268599.35,1533489.128,11369992.45,15190278.38,16233656.95,17347148.05,21249004.48
14/8/2023,12:54,AL,10000,Past,G,Bruc,Sum,Juvenile Male,14465273.15,1598878.385,9357549.617,13340937.78,14428934.93,15589841.74,19657740.19
14/8/2023,12:54,AL,10000,Past,G,Bruc,Sum,Adult Female,10741678.5,472130.6696,9228669.22,10409983.05,10731502.15,11074002.9,12270790.21
14/8/2023,12:54,AL,10000,Past,G,Bruc,Sum,Adult Male,9318690.677,487222.2721,7757368.243,8976309.027,9308136.27,9661658.893,10896267.19
14/8/2023,12:54,AL,10000,Past,G,Bruc,Sum,Overall,92112155.42,10162594.26,59781656.15,84959579.55,91869141.01,99252431.16,125245872.8
14/8/2023,12:54,AL,10000,Past,G,Bruc,Sum,Neonatal Combined,41317913.74,6070889.61,22068076.62,37042312.1,41166231.14,45580542.44,61172070.72
14/8/2023,12:54,AL,10000,Past,G,Bruc,Sum,Juvenile Combined,30733872.5,3132367.511,20727542.07,28531240,30662591.87,32936989.8,40906744.67
14/8/2023,12:54,AL,10000,Past,G,Bruc,Sum,Adult Combined,20060369.18,959352.924,16986037.46,19386285.66,20039601.69,20735752.14,23167057.4
14/8/2023,12:54,AL,10000,Past,G,Bruc,Sum,Female Combined,48094292.92,5041056.797,32057771.29,44546224.8,47973662.29,51636147.56,64530890.28
14/8/2023,12:54,AL,10000,Past,G,Bruc,Sum,Male Combined,44017862.49,5121537.471,27723884.85,40413354.75,43895478.72,47616426.92,60714982.51
14/8/2023,12:54,AL,10000,Past,G,Bruc,Inflow,Neonatal Female,11969232.28,1979152.131,5713419.507,10574360.02,11917678.95,13357514.99,18461064.74
14/8/2023,12:54,AL,10000,Past,G,Bruc,Inflow,Neonatal Male,11969232.28,1979152.131,5713419.507,10574360.02,11917678.95,13357514.99,18461064.74
14/8/2023,12:54,AL,10000,Past,G,Bruc,Inflow,Juvenile Female,9112860.857,1056077.093,5743893.777,8370022.499,9088310.564,9855366.475,12547186.65
14/8/2023,12:54,AL,10000,Past,G,Bruc,Inflow,Juvenile Male,8262923.724,1056076.953,4894016.935,7520059.691,8238410.208,9005435.82,11697258.84
14/8/2023,12:54,AL,10000,Past,G,Bruc,Inflow,Adult Female,6719003.28,448274.7625,5282721.759,6403996.136,6709245.429,7034536.692,8170720.966
14/8/2023,12:54,AL,10000,Past,G,Bruc,Inflow,Adult Male,4716615.532,412777.2043,3394321.431,4426525.481,4707623.361,5007152.794,6053597.984
14/8/2023,12:54,AL,10000,Past,G,Bruc,Inflow,Overall,52749867.96,6931492.222,30741792.92,47869272.12,52579085.52,57617382.5,75390893.92
14/8/2023,12:54,AL,10000,Past,G,Bruc,Inflow,Neonatal Combined,23938464.56,3958304.262,11426839.01,21148720.04,23835357.9,26715029.98,36922129.48
14/8/2023,12:54,AL,10000,Past,G,Bruc,Inflow,Juvenile Combined,17375784.58,2112154.045,10637910.71,15890098.63,17326720.77,18860802.29,24244445.49
14/8/2023,12:54,AL,10000,Past,G,Bruc,Inflow,Adult Combined,11435618.81,861051.9658,8677043.19,10830522.25,11416868.79,12041689.49,14224318.95
14/8/2023,12:54,AL,10000,Past,G,Bruc,Inflow,Female Combined,27801096.42,3483494.758,16740035.04,25348325.74,27715303.97,30247359.38,39178972.35
14/8/2023,12:54,AL,10000,Past,G,Bruc,Inflow,Male Combined,24948771.54,3447997.466,14001757.87,22520946.39,24863781.55,27370023.12,36211921.57
14/8/2023,12:54,AL,10000,Past,G,Bruc,Outflow,Neonatal Female,9114782.79,1056298.005,5745690.117,8371855.843,9090459.209,9857407.877,12550030.85
14/8/2023,12:54,AL,10000,Past,G,Bruc,Outflow,Neonatal Male,8264666.384,1056298.046,4895547.485,7521736.219,8240345.088,9007304.11,11699910.39
14/8/2023,12:54,AL,10000,Past,G,Bruc,Outflow,Juvenile Female,7155738.493,477412.622,5626098.673,6820255.884,7145346.382,7491781.577,8701817.829
14/8/2023,12:54,AL,10000,Past,G,Bruc,Outflow,Juvenile Male,6202349.425,542802.0237,4463532.682,5820881.008,6190524.72,6584405.925,7960481.349
14/8/2023,12:54,AL,10000,Past,G,Bruc,Outflow,Adult Female,4022675.223,23856.54649,3945947.461,4005904.001,4022204.104,4039476.136,4100069.243
14/8/2023,12:54,AL,10000,Past,G,Bruc,Outflow,Adult Male,4602075.144,74445.09949,4363046.811,4549783.546,4600512.909,4654506.099,4842669.204
14/8/2023,12:54,AL,10000,Past,G,Bruc,Outflow,Overall,39362287.46,3231110.056,29039863.23,37090307.43,39289784.16,41635284,49854978.86
14/8/2023,12:54,AL,10000,Past,G,Bruc,Outflow,Neonatal Combined,17379449.17,2112596.051,10641237.6,15893592.06,17330804.3,18864711.99,24249941.24
14/8/2023,12:54,AL,10000,Past,G,Bruc,Outflow,Juvenile Combined,13358087.92,1020214.645,10089631.36,12641137.01,13335871.1,14076187.5,16662299.18
14/8/2023,12:54,AL,10000,Past,G,Bruc,Outflow,Adult Combined,8624750.368,98301.14343,8308994.273,8555733.599,8622767.316,8693922.008,8942738.447
14/8/2023,12:54,AL,10000,Past,G,Bruc,Outflow,Female Combined,20293196.51,1557565.763,15317736.25,19197947.86,20258262.77,21388819.24,25351917.92
14/8/2023,12:54,AL,10000,Past,G,Bruc,Outflow,Male Combined,19069090.95,1673544.302,13722126.98,17892408.37,19031521.39,20246465.74,24503060.94
14/8/2023,12:54,AL,10000,Past,G,Bruc,Difference,Neonatal Female,2854449.491,922871.7384,-32270.60978,2202528.867,2826956.037,3500044.59,5911033.887
14/8/2023,12:54,AL,10000,Past,G,Bruc,Difference,Neonatal Male,3704565.897,922871.6757,817872.0216,3052641.256,3677088.441,4350134.679,6761154.353
14/8/2023,12:54,AL,10000,Past,G,Bruc,Difference,Juvenile Female,1957122.364,578666.0271,117795.1039,1549766.615,1942964.182,2363589.008,3845368.818
14/8/2023,12:54,AL,10000,Past,G,Bruc,Difference,Juvenile Male,2060574.299,513276.7716,430484.2533,1699179.304,2047885.488,2421029.895,3736777.494
14/8/2023,12:54,AL,10000,Past,G,Bruc,Difference,Adult Female,2696328.057,424418.9271,1336774.297,2397923.146,2686978.824,2995164.058,4070651.723
14/8/2023,12:54,AL,10000,Past,G,Bruc,Difference,Adult Male,114540.3878,338332.1506,-968725.3801,-123258.0642,107110.4526,352646.6955,1210928.78
14/8/2023,12:54,AL,10000,Past,G,Bruc,Difference,Overall,13387580.5,3700404.174,1701929.686,10778905.49,13289030.04,15982467.66,25535915.06
14/8/2023,12:54,AL,10000,Past,G,Bruc,Difference,Neonatal Combined,6559015.388,1845743.414,785601.4118,5255170.123,6504044.478,7850179.269,12672188.24
14/8/2023,12:54,AL,10000,Past,G,Bruc,Difference,Juvenile Combined,4017696.664,1091942.781,548279.3573,3248945.919,3990849.67,4784614.793,7582146.312
14/8/2023,12:54,AL,10000,Past,G,Bruc,Difference,Adult Combined,2810868.444,762751.0553,368048.9174,2274655.111,2794055.163,3347802.723,5281580.503
14/8/2023,12:54,AL,10000,Past,G,Bruc,Difference,Female Combined,7507899.912,1925938.741,1422298.792,6150293.265,7456945.659,8858719.256,13827054.43
14/8/2023,12:54,AL,10000,Past,G,Bruc,Difference,Male Combined,5879680.584,1774465.568,279630.8948,4628572.037,5832084.382,7123773.911,11708860.63
14/8/2023,12:54,AL,10000,Past,G,Bruc,Population,Neonatal Female,5786107.491,922871.7384,2899387.39,5134186.867,5758614.037,6431702.59,8842691.887
14/8/2023,12:54,AL,10000,Past,G,Bruc,Population,Neonatal Male,5678777.897,922871.6757,2792084.022,5026853.256,5651300.441,6324346.679,8735366.353
14/8/2023,12:54,AL,10000,Past,G,Bruc,Population,Juvenile Female,4520984.364,578666.0271,2681657.104,4113628.615,4506826.182,4927451.008,6409230.818
14/8/2023,12:54,AL,10000,Past,G,Bruc,Population,Juvenile Male,3594371.299,513276.7716,1964281.253,3232976.304,3581682.488,3954826.895,5270574.494
14/8/2023,12:54,AL,10000,Past,G,Bruc,Population,Adult Female,18438118.06,424418.9271,17078564.3,18139713.15,18428768.82,18736954.06,19812441.72
14/8/2023,12:54,AL,10000,Past,G,Bruc,Population,Adult Male,5670116.388,338332.1506,4586850.62,5432317.936,5662686.453,5908222.695,6766504.78
14/8/2023,12:54,AL,10000,Past,G,Bruc,Population,Overall,43688475.5,3700404.174,32002824.69,41079800.49,43589925.04,46283362.66,55836810.06
14/8/2023,12:54,AL,10000,Past,G,Bruc,Population,Neonatal Combined,11464885.39,1845743.414,5691471.412,10161040.12,11409914.48,12756049.27,17578058.24
14/8/2023,12:54,AL,10000,Past,G,Bruc,Population,Juvenile Combined,8115355.664,1091942.781,4645938.357,7346604.919,8088508.67,8882273.793,11679805.31
14/8/2023,12:54,AL,10000,Past,G,Bruc,Population,Adult Combined,24108234.44,762751.0553,21665414.92,23572021.11,24091421.16,24645168.72,26578946.5
14/8/2023,12:54,AL,10000,Past,G,Bruc,Population,Female Combined,28745209.91,1925938.741,22659608.79,27387603.26,28694255.66,30096029.26,35064364.43
14/8/2023,12:54,AL,10000,Past,G,Bruc,Population,Male Combined,14943265.58,1774465.568,9343215.895,13692157.04,14895669.38,16187358.91,20772445.63
14/8/2023,12:54,AL,10000,Past,G,Bruc,Num Offtake,Neonatal Female,0,0,0,0,0,0,0
14/8/2023,12:54,AL,10000,Past,G,Bruc,Num Offtake,Neonatal Male,0,0,0,0,0,0,0
14/8/2023,12:54,AL,10000,Past,G,Bruc,Num Offtake,Juvenile Female,436735.2132,29137.85956,343376.9143,416259.7488,436100.9529,457244.885,531096.8628
14/8/2023,12:54,AL,10000,Past,G,Bruc,Num Offtake,Juvenile Male,1485733.893,130024.8194,1069211.251,1394355.527,1482901.359,1577253.13,1906883.365
14/8/2023,12:54,AL,10000,Past,G,Bruc,Num Offtake,Adult Female,2168722.305,12859.22076,2127434.805,2159686.862,2168446.579,2177784.223,2210257.505
14/8/2023,12:54,AL,10000,Past,G,Bruc,Num Offtake,Adult Male,4602075.144,74445.09949,4363046.811,4549783.546,4600512.909,4654506.099,4842669.204
14/8/2023,12:54,AL,10000,Past,G,Bruc,Num Offtake,Overall,8693266.555,246466.9666,7903069.781,8520082.571,8687964.909,8866775.364,9490906.937
14/8/2023,12:54,AL,10000,Past,G,Bruc,Num Offtake,Neonatal Combined,0,0,0,0,0,0,0
14/8/2023,12:54,AL,10000,Past,G,Bruc,Num Offtake,Juvenile Combined,1922469.106,159162.6788,1412588.165,1810614.763,1919002.312,2034498.015,2437980.228
14/8/2023,12:54,AL,10000,Past,G,Bruc,Num Offtake,Adult Combined,6770797.45,87304.31637,6490481.616,6709463.264,6768960.544,6832287.336,7052926.709
14/8/2023,12:54,AL,10000,Past,G,Bruc,Num Offtake,Female Combined,2605457.518,41997.07279,2470811.719,2575940.552,2604545.659,2635029.879,2741354.368
14/8/2023,12:54,AL,10000,Past,G,Bruc,Num Offtake,Male Combined,6087809.037,204469.895,5432258.062,5944139.072,6083414.267,6231759.229,6749552.569
14/8/2023,12:54,AL,10000,Past,G,Bruc,Cml Pop Growth,Neonatal Female,2854449.491,922871.7384,-32270.60978,2202528.867,2826956.037,3500044.59,5911033.887
14/8/2023,12:54,AL,10000,Past,G,Bruc,Cml Pop Growth,Neonatal Male,3704565.897,922871.6757,817872.0216,3052641.256,3677088.441,4350134.679,6761154.353
14/8/2023,12:54,AL,10000,Past,G,Bruc,Cml Pop Growth,Juvenile Female,1957122.364,578666.0271,117795.1039,1549766.615,1942964.182,2363589.008,3845368.818
14/8/2023,12:54,AL,10000,Past,G,Bruc,Cml Pop Growth,Juvenile Male,2060574.299,513276.7716,430484.2533,1699179.304,2047885.488,2421029.895,3736777.494
14/8/2023,12:54,AL,10000,Past,G,Bruc,Cml Pop Growth,Adult Female,2696328.057,424418.9271,1336774.297,2397923.146,2686978.824,2995164.058,4070651.723
14/8/2023,12:54,AL,10000,Past,G,Bruc,Cml Pop Growth,Adult Male,114540.3878,338332.1506,-968725.3801,-123258.0642,107110.4526,352646.6955,1210928.78
14/8/2023,12:54,AL,10000,Past,G,Bruc,Cml Pop Growth,Overall,13387580.5,3700404.174,1701929.686,10778905.49,13289030.04,15982467.66,25535915.06
14/8/2023,12:54,AL,10000,Past,G,Bruc,Cml Pop Growth,Neonatal Combined,6559015.388,1845743.414,785601.4118,5255170.123,6504044.478,7850179.269,12672188.24
14/8/2023,12:54,AL,10000,Past,G,Bruc,Cml Pop Growth,Juvenile Combined,4017696.664,1091942.781,548279.3573,3248945.919,3990849.67,4784614.793,7582146.312
14/8/2023,12:54,AL,10000,Past,G,Bruc,Cml Pop Growth,Adult Combined,2810868.444,762751.0553,368048.9174,2274655.111,2794055.163,3347802.723,5281580.503
14/8/2023,12:54,AL,10000,Past,G,Bruc,Cml Pop Growth,Female Combined,7507899.912,1925938.741,1422298.792,6150293.265,7456945.659,8858719.256,13827054.43
14/8/2023,12:54,AL,10000,Past,G,Bruc,Cml Pop Growth,Male Combined,5879680.584,1774465.568,279630.8948,4628572.037,5832084.382,7123773.911,11708860.63
14/8/2023,12:54,AL,10000,Past,G,Bruc,Total Number Increase,Neonatal Female,2854449.491,922871.7384,-32270.60978,2202528.867,2826956.037,3500044.59,5911033.887
14/8/2023,12:54,AL,10000,Past,G,Bruc,Total Number Increase,Neonatal Male,3704565.897,922871.6757,817872.0216,3052641.256,3677088.441,4350134.679,6761154.353
14/8/2023,12:54,AL,10000,Past,G,Bruc,Total Number Increase,Juvenile Female,2393857.578,607803.7216,461172.0182,1966026.363,2379065.135,2820831.894,4376465.681
14/8/2023,12:54,AL,10000,Past,G,Bruc,Total Number Increase,Juvenile Male,3546308.192,643300.8665,1499695.504,3093536.425,3530786.847,3998283.025,5643660.859
14/8/2023,12:54,AL,10000,Past,G,Bruc,Total Number Increase,Adult Female,4865050.362,437278.14,3464209.102,4557605.739,4855426.238,5172944.754,6280909.228
14/8/2023,12:54,AL,10000,Past,G,Bruc,Total Number Increase,Adult Male,4716615.532,412777.2043,3394321.431,4426525.481,4707623.361,5007152.794,6053597.984
14/8/2023,12:54,AL,10000,Past,G,Bruc,Total Number Increase,Overall,22080847.05,3946866.211,9604999.467,19298984.57,21976994.95,24849217.98,35026821.99
14/8/2023,12:54,AL,10000,Past,G,Bruc,Total Number Increase,Neonatal Combined,6559015.388,1845743.414,785601.4118,5255170.123,6504044.478,7850179.269,12672188.24
14/8/2023,12:54,AL,10000,Past,G,Bruc,Total Number Increase,Juvenile Combined,5940165.77,1251104.58,1960867.522,5059564.983,5909851.982,6819112.808,10020126.54
14/8/2023,12:54,AL,10000,Past,G,Bruc,Total Number Increase,Adult Combined,9581665.894,850055.3238,6858530.533,8984117.75,9563015.707,10180090.06,12334507.21
14/8/2023,12:54,AL,10000,Past,G,Bruc,Total Number Increase,Female Combined,10113357.43,1967935.001,3893110.51,8726233.817,10061496.3,11493743.11,16568408.8
