species,region,production_system,group,age_group,sex,year,ahle_component,cause,disease,mean,sd,lower95,upper95,exchg_rate_lcuperusdol,mean_usd,sd_usd,lower95_usd,upper95_usd
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Health cost,Infectious,FMD,839904.3848050763,78928.86177774842,685203.8157206894,994604.9538894632,34.9271654040404,24047.31031244567,2259.812981233738,19618.07686922754,28476.543755663795
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Health cost,Infectious,Other diseases,93888.89624517004,117988.89901647254,-137369.34582711614,325147.13831745624,34.9271654040404,2688.1338682671594,3378.1412734634196,-3933.023027721143,9309.290764255464
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Health cost,Non-infectious,All conditions,616777790.4798712,809880.9162826816,615190423.8839571,618365157.0757852,34.9271654040404,17658970.699309077,23187.708103818637,17613522.791425593,17704418.60719256
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Mortality,External,All causes,2961772586.50575,575838952.504134,1833128239.5976474,4090416933.4138527,34.9271654040404,84798538.68024257,16486850.445570959,52484311.806923494,117112765.55356164
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Mortality,Infectious,Brucellosis,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Mortality,Infectious,FMD,49223117.21831351,20721.563697442267,49182502.95346652,49263731.483160496,34.9271654040404,1409307.5303677332,593.2792844118171,1408144.702970286,1410470.3577651803
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Mortality,Infectious,Other diseases,6936425085.4802265,639695633.9501042,5682621642.938023,8190228528.02243,34.9271654040404,198596851.62649402,18315131.690477915,162699193.5131573,234494509.7398307
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Mortality,Non-infectious,All conditions,4282759533.17984,586947703.869833,3132342033.5949674,5433177032.764713,34.9271654040404,122619728.32998373,16804905.21002699,89682114.11833082,155557342.54163665
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Production loss,External,All causes,6071529305.13865,1255167374.22573,3611401251.6562195,8531657358.62108,34.9271654040404,173834012.4342381,35936708.85414971,103398063.08010468,244269961.7883715
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Production loss,Infectious,Brucellosis,106484954.64402273,4731999137.948888,-9168233355.735798,9381203265.023842,34.9271654040404,3048771.7343275864,135481911.66413656,-262495775.12738007,268593318.5960352
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Production loss,Infectious,FMD,-112711463.99665803,4759467789.466072,-9441268331.350159,9215845403.356842,34.9271654040404,-3227042.9819540833,136268366.88314515,-270313042.07291853,263858956.10901037
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Production loss,Infectious,Other diseases,20128379170.844734,7125446240.3020735,6162504539.852671,34094253801.8368,34.9271654040404,576295812.6718255,204008718.08159375,176438725.2319018,976152900.1117494
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Production loss,Non-infectious,All conditions,17268495165.3501,2195546719.8537,12965223594.43685,21571766736.26335,34.9271654040404,494414446.90935236,62860718.71150808,371207438.2347965,617621455.5839081
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Health cost,External,All causes,647616680.0038649,850374.9620968158,645949945.0781552,649283414.9295746,34.9271654040404,18541919.234274536,24347.093509009574,18494198.93099688,18589639.537552193
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,Brucellosis,5350.46547152724,519.4508263400594,4332.341851900724,6368.589091153756,34.9271654040404,153.18922705672227,14.872401476930873,124.03932016193777,182.3391339515068
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,FMD,881899.6040453301,82875.30486663585,719464.0065067238,1044335.2015839363,34.9271654040404,25249.67582806795,2372.803630295425,20598.980712688917,29900.370943446982
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,Other diseases,98583.34105742851,123888.34396729618,-144237.813118472,341404.495233329,34.9271654040404,2822.540561680517,3547.0483371365913,-4129.674179107202,9774.755302468235
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Health cost,Non-infectious,All conditions,647616680.0038649,850374.9620968158,645949945.0781552,649283414.9295746,34.9271654040404,18541919.234274536,24347.093509009574,18494198.93099688,18589639.537552193
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Mortality,External,All causes,3109861209.71749,604630900.960106,1924784643.8356824,4294937775.599298,34.9271654040404,89038465.43921767,17311192.991635155,55108527.17561276,122968403.70282257
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,Brucellosis,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,FMD,51684273.079229206,20721.584784346633,51643658.77305189,51724887.385406524,34.9271654040404,1479772.9068861206,593.2798881511736,1478610.0783053443,1480935.7354668968
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,Other diseases,7283246324.493771,671680417.1426193,5966752706.894237,8599739942.093304,34.9271654040404,208526693.77089614,19230888.31780545,170834152.66799745,246219234.8737948
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,All conditions,4496897499.35495,616295081.89071,3288959138.8491583,5704835859.860742,34.9271654040404,128750714.44631878,17645150.265169144,94166219.92658725,163335208.9660503
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Production loss,External,All causes,6375105770.39558,1317925742.93676,3791971314.239531,8958240226.55163,34.9271654040404,182525713.05594996,37733544.29684985,108567966.23412426,256483459.87777564
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,Brucellosis,111809202.3762338,4968599094.846332,-9626645023.522575,9850263428.275043,34.9271654040404,3201210.32104425,142256007.24734336,-275620563.8837487,282022984.52583724
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,FMD,-118347037.19647339,4997441178.934972,-9913331747.90902,9676637673.516071,34.9271654040404,-3388395.131051285,143081785.2271763,-283828694.1763169,277051903.9142143
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,Other diseases,21134798129.38694,7481718552.313756,6470629766.851978,35798966491.921906,34.9271654040404,605110603.305416,214209153.9855755,185260661.49368796,1024960545.1171441
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,All conditions,18131919923.6176,2305324055.84524,13613484774.160929,22650355073.074272,34.9271654040404,519135169.25481975,66003754.6470507,389767810.14660037,648502528.3630393
Cattle,National,Pastoral,Adult,Adult,Overall,2017,Health cost,External,All causes,335923423.5575034,322137.684972599,335292033.69495714,336554813.42004967,23.8661044574125,14075335.342512086,13497.706990574543,14048879.83681056,14101790.848213611
Cattle,National,Pastoral,Adult,Adult,Overall,2017,Health cost,Infectious,Brucellosis,3558.5717831657626,353.70756259532476,2865.304960478926,4251.838605852599,23.8661044574125,149.1056820569859,14.820498386173275,120.0575052200863,178.15385889388554
Cattle,National,Pastoral,Adult,Adult,Overall,2017,Health cost,Infectious,FMD,576170.6145614882,56461.31801754713,465506.4312470958,686834.7978758805,23.8661044574125,24141.795557361565,2365.753410586912,19504.91887261122,28778.672242111912
Cattle,National,Pastoral,Adult,Adult,Overall,2017,Health cost,Infectious,Other diseases,64414.35403829487,84402.69457539903,-101014.92732948723,229843.63540607697,23.8661044574125,2698.9890266020607,3536.509057270327,-4232.5687256477795,9630.546778851902
Cattle,National,Pastoral,Adult,Adult,Overall,2017,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,23.8661044574125,0.0,0.0,0.0,0.0
Cattle,National,Pastoral,Adult,Adult,Overall,2017,Health cost,Non-infectious,All conditions,335923423.5575034,322137.684972599,335292033.69495714,336554813.42004967,23.8661044574125,14075335.342512086,13497.706990574543,14048879.83681056,14101790.848213611
Cattle,National,Pastoral,Adult,Adult,Overall,2017,Mortality,External,All causes,4008541625.48036,669674311.629933,2695979974.6856914,5321103276.275028,23.8661044574125,167959611.19810483,28059640.51757684,112962715.78365421,222956506.6125554
Cattle,National,Pastoral,Adult,Adult,Overall,2017,Mortality,Infectious,Brucellosis,2598896.71194516,48766.562816950856,2503314.248823936,2694479.1750663836,23.8661044574125,108894.88548844327,2043.3398715727399,104889.9393401607,112899.83163672584
Cattle,National,Pastoral,Adult,Adult,Overall,2017,Mortality,Infectious,FMD,8838339.31048939,48668.55002110178,8742948.952448031,8933729.66853075,23.8661044574125,370330.20308198297,2039.2330934421082,366333.30621883646,374327.0999451295
Cattle,National,Pastoral,Adult,Adult,Overall,2017,Mortality,Infectious,Other diseases,7891062381.565716,815536552.3138756,6292610739.0305195,9489514024.100912,23.8661044574125,330638893.9865238,34171330.88347732,263663085.45490828,397614702.5181394
Cattle,National,Pastoral,Adult,Adult,Overall,2017,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,23.8661044574125,0.0,0.0,0.0,0.0
Cattle,National,Pastoral,Adult,Adult,Overall,2017,Mortality,Non-infectious,All conditions,4789708810.85855,717272689.537658,3383854339.3647404,6195563282.35236,23.8661044574125,200690850.88458702,30054032.941051777,141784946.32012555,259596755.44904852
Cattle,National,Pastoral,Adult,Adult,Overall,2017,Production loss,External,All causes,26957742077.1817,6581441060.76414,14058117598.083988,39857366556.27942,23.8661044574125,1129540940.5957317,275765199.6582974,589041149.2654688,1670040731.9259949
Cattle,National,Pastoral,Adult,Adult,Overall,2017,Production loss,Infectious,Brucellosis,1223493847.391809,26028984454.834076,-49793315684.08298,52240303378.86659,23.8661044574125,51264916.29897345,1090625598.3787003,-2086361256.5232792,2188891089.121226
Cattle,National,Pastoral,Adult,Adult,Overall,2017,Production loss,Infectious,FMD,2753440972.48419,25561426035.335297,-47346954056.77299,52853836001.74137,23.8661044574125,115370356.20528373,1071034700.3193582,-1983857656.420658,2214598368.831226
Cattle,National,Pastoral,Adult,Adult,Overall,2017,Production loss,Infectious,Other diseases,45538072289.8074,37868464584.77579,-28684118296.353134,119760262875.96794,23.8661044574125,1908064735.5360029,1586704887.3581183,-1201876843.6859088,5018006314.757915
Cattle,National,Pastoral,Adult,Adult,Overall,2017,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,23.8661044574125,0.0,0.0,0.0,0.0
Cattle,National,Pastoral,Adult,Adult,Overall,2017,Production loss,Non-infectious,All conditions,39595321072.373,8394273944.2311,23142544141.680046,56048098003.065956,23.8661044574125,1659060913.9010623,351723674.0168523,969682512.8280319,2348439314.974093
Cattle,National,Pastoral,Adult,Adult,Overall,2018,Health cost,External,All causes,352719594.7353786,338244.56922122894,352056635.379705,353382554.09105223,27.4293865941667,12859186.388455005,12331.466766856613,12835016.713591965,12883356.063318044
Cattle,National,Pastoral,Adult,Adult,Overall,2018,Health cost,Infectious,Brucellosis,3736.500372324051,371.392940725091,3008.5702085028724,4464.43053614523,27.4293865941667,136.2225275981446,13.539965228536088,109.68419575021386,162.76085944607536
Cattle,National,Pastoral,Adult,Adult,Overall,2018,Health cost,Infectious,FMD,604979.1452895626,59284.38391842449,488781.7528094506,721176.5377696747,27.4293865941667,22055.875847337436,2161.3455960780498,17819.63847902446,26292.113215650417
Cattle,National,Pastoral,Adult,Adult,Overall,2018,Health cost,Infectious,Other diseases,67635.07174020959,88622.829304169,-106065.67369596165,241335.81717638084,27.4293865941667,2465.7887083261744,3230.9446294003556,-3866.862765298522,8798.440181950871
Cattle,National,Pastoral,Adult,Adult,Overall,2018,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,27.4293865941667,0.0,0.0,0.0,0.0
Cattle,National,Pastoral,Adult,Adult,Overall,2018,Health cost,Non-infectious,All conditions,352719594.7353786,338244.56922122894,352056635.379705,353382554.09105223,27.4293865941667,12859186.388455005,12331.466766856613,12835016.713591965,12883356.063318044
Cattle,National,Pastoral,Adult,Adult,Overall,2018,Mortality,External,All causes,4208968719.95169,703158037.626874,2830778966.203017,5587158473.700363,27.4293865941667,153447424.18872738,25635208.25421637,103202416.01046331,203692432.36699146
Cattle,National,Pastoral,Adult,Adult,Overall,2018,Mortality,Infectious,Brucellosis,2728841.5475424174,48766.56287536585,2633259.0843067,2824424.0107781347,27.4293865941667,99486.05807038899,1777.8947665470887,96001.38432795668,102970.73181282128
Cattle,National,Pastoral,Adult,Adult,Overall,2018,Mortality,Infectious,FMD,9280256.276013855,48668.550082481976,9184865.91785219,9375646.63417552,27.4293865941667,338332.621626597,1774.321489669482,334854.9515068448,341810.29174634925
Cattle,National,Pastoral,Adult,Adult,Overall,2018,Mortality,Infectious,Other diseases,8285615522.517684,856313379.144303,6607241299.39485,9963989745.640518,27.4293865941667,302070755.1761202,31218830.804127853,240881846.80002964,363259663.55221087
Cattle,National,Pastoral,Adult,Adult,Overall,2018,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,27.4293865941667,0.0,0.0,0.0,0.0
Cattle,National,Pastoral,Adult,Adult,Overall,2018,Mortality,Non-infectious,All conditions,5029194263.72309,753136321.982861,3553047072.6366825,6505341454.809498,27.4293865941667,183350591.76250878,27457279.05351801,129534324.8176135,237166858.70740408
Cattle,National,Pastoral,Adult,Adult,Overall,2018,Production loss,External,All causes,28305629181.0408,6910513113.80196,14761023477.988956,41850234884.092636,27.4293865941667,1031945394.9094306,251938303.10706225,538146320.8195887,1525744468.9992726
Cattle,National,Pastoral,Adult,Adult,Overall,2018,Production loss,Infectious,Brucellosis,1284668539.7614114,27330433677.571323,-52282981468.27838,54852318547.80121,27.4293865941667,46835481.91466363,996392448.7973632,-1906093717.728168,1999764681.5574956
Cattle,National,Pastoral,Adult,Adult,Overall,2018,Production loss,Infectious,FMD,2891113021.1083903,26839497337.09755,-49714301759.602806,55496527801.81959,27.4293865941667,105402029.72396152,978494259.97756,-1812446719.832056,2023250779.279979
Cattle,National,Pastoral,Adult,Adult,Overall,2018,Production loss,Infectious,Other diseases,47814975904.2978,39761887814.008224,-30118324211.158318,125748276019.7539,27.4293865941667,1743202522.599117,1449609078.1142087,-1098031270.5047317,4584436315.702966
Cattle,National,Pastoral,Adult,Adult,Overall,2018,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,27.4293865941667,0.0,0.0,0.0,0.0
Cattle,National,Pastoral,Adult,Adult,Overall,2018,Production loss,Non-infectious,All conditions,41575087125.9917,8813987641.44201,24299671348.765358,58850502903.21804,27.4293865941667,1515713338.4394863,321333749.5238208,885899189.3727975,2145527487.506175
Cattle,National,Pastoral,Adult,Adult,Overall,2019,Health cost,External,All causes,370355574.4721476,355156.79768229043,369659467.1486903,371051681.7956049,29.06975,12740239.405985521,12217.401170711493,12716293.299690926,12764185.512280116
Cattle,National,Pastoral,Adult,Adult,Overall,2019,Health cost,Infectious,Brucellosis,3923.325390940254,389.96258776134556,3158.9987189280164,4687.652062952491,29.06975,134.96247442582938,13.41472106782293,108.66962113289645,161.25532771876235
